commit;file;commits;linesAdded;linesDeleted;authors;minorAuthors;majorAuthors;authorOwnership;bugs;refactorings
787b8b731302d622faee25b3f2cdaeb5eae15387;extensions/src/main/java/org/apache/abdera/ext/geo/GeoHelper.java;1;308;0;1;0;1;1.0;0;0
1ceae316ef35bca33797fc33e8939ea4b2cf12e2;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractProvider.java;2;141;1;1;0;1;1.0;0;1
37888807cf6d1faa94cad4c2ea42f3fb697e58d3;core/src/main/java/org/apache/abdera/util/AbstractNamedWriter.java;0;0;0;0;0;0;0.0;0;0
3565d5d00b104627f83cc19993049b05fcb982ec;extensions/src/main/java/org/apache/abdera/ext/features/FeaturesHelper.java;7;265;58;1;0;1;1.0;1;0
3565d5d00b104627f83cc19993049b05fcb982ec;extensions/src/test/java/org/apache/abdera/test/ext/features/FeatureTest.java;2;61;3;1;0;1;1.0;1;0
0f822d71fedfc464b94939475be41b64dadb6fa0;parser/src/main/java/org/apache/abdera/parser/stax/FOMCategories.java;0;0;0;0;0;0;0.0;0;0
0f822d71fedfc464b94939475be41b64dadb6fa0;core/src/main/java/org/apache/abdera/model/Categories.java;0;0;0;0;0;0;0.0;0;0
f01772447051a7872ed95f5e0a921e6cd3022920;extensions/src/test/java/org/apache/abdera/test/ext/license/LicenseTest.java;0;0;0;0;0;0;0.0;0;0
f01772447051a7872ed95f5e0a921e6cd3022920;extensions/src/test/java/org/apache/abdera/test/ext/sharing/SharingTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/gdata/src/main/java/org/apache/abdera/ext/gdata/GoogleLoginAuthScheme.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Position.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONWriter.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/main/TestSuite.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/thread/ThreadTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/test/java/org/apache/abdera/test/ext/media/MediaTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/test/java/org/apache/abdera/test/ext/opensearch/OpenSearchTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/test/java/org/apache/abdera/test/ext/sharing/SharingTest.java;0;0;0;0;0;0;0.0;0;0
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/wsse/src/main/java/org/apache/abdera/ext/wsse/WSSEAuthScheme.java;0;0;0;0;0;0;0.0;0;0
fbeee6fec1cf2f239a9d4bdfced9f39940b8358d;server/src/main/java/org/apache/abdera/protocol/server/util/ResourceType.java;0;0;0;0;0;0;0.0;0;0
fbeee6fec1cf2f239a9d4bdfced9f39940b8358d;server/src/main/java/org/apache/abdera/protocol/server/cache/CacheEntry.java;0;0;0;0;0;0;0.0;0;1
fbeee6fec1cf2f239a9d4bdfced9f39940b8358d;server/src/main/java/org/apache/abdera/protocol/server/cache/CacheFactory.java;0;0;0;0;0;0;0.0;0;1
fbeee6fec1cf2f239a9d4bdfced9f39940b8358d;server/src/main/java/org/apache/abdera/protocol/server/cache/Cache.java;0;0;0;0;0;0;0.0;0;1
fbeee6fec1cf2f239a9d4bdfced9f39940b8358d;server/src/main/java/org/apache/abdera/protocol/server/exceptions/AbderaServerException.java;0;0;0;0;0;0;0.0;0;1
fbeee6fec1cf2f239a9d4bdfced9f39940b8358d;server/src/main/java/org/apache/abdera/protocol/server/util/ServerUtils.java;0;0;0;0;0;0;0.0;0;1
c999229f272eedc03f576ee3dece314f57a30a38;protocol/src/main/java/org/apache/abdera/protocol/util/ProtocolConstants.java;0;0;0;0;0;0;0.0;0;0
c999229f272eedc03f576ee3dece314f57a30a38;protocol/src/main/java/org/apache/abdera/protocol/util/AbstractRequest.java;0;0;0;0;0;0;0.0;0;0
c999229f272eedc03f576ee3dece314f57a30a38;protocol/src/main/java/org/apache/abdera/protocol/util/AbstractResponse.java;0;0;0;0;0;0;0.0;0;0
c999229f272eedc03f576ee3dece314f57a30a38;protocol/src/main/java/org/apache/abdera/protocol/Response.java;0;0;0;0;0;0;0.0;0;0
c999229f272eedc03f576ee3dece314f57a30a38;client/src/main/java/org/apache/abdera/protocol/client/AbstractClientResponse.java;0;0;0;0;0;0;0.0;0;0
c999229f272eedc03f576ee3dece314f57a30a38;protocol/src/main/java/org/apache/abdera/protocol/Request.java;0;0;0;0;0;0;0.0;0;0
c999229f272eedc03f576ee3dece314f57a30a38;protocol/src/main/java/org/apache/abdera/protocol/util/CacheControlParser.java;0;0;0;0;0;0;0.0;0;1
c999229f272eedc03f576ee3dece314f57a30a38;client/src/main/java/org/apache/abdera/protocol/client/CommonsResponse.java;2;126;0;1;0;1;1.0;1;1
c999229f272eedc03f576ee3dece314f57a30a38;server/src/main/java/org/apache/abdera/protocol/server/servlet/ServletRequestContext.java;1;0;4;1;0;1;1.0;0;2
c999229f272eedc03f576ee3dece314f57a30a38;client/src/main/java/org/apache/abdera/protocol/client/ClientResponse.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheDisposition.java;0;0;0;0;0;0;0.0;0;0
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/util/SimpleSSLProtocolSocketFactory.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/util/DataSourceRequestEntity.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/InMemoryCache.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheFactory.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheKey.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/util/MethodHelper.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/CachedResponse.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/InMemoryCachedResponse.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/lru/LRUCache.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/util/BaseRequestEntity.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheBase.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/Cache.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheException.java;0;0;0;0;0;0;0.0;0;1
e5a9f232cbb6dbcf97bf69819f74988a71eb34e4;client/src/main/java/org/apache/abdera/protocol/client/cache/lru/LRUCacheFactory.java;0;0;0;0;0;0;0.0;0;1
6e653a8edd0454befd4d67af997acacdc4a4f1dd;server/src/main/java/org/apache/abdera/protocol/server/util/AbstractRequestHandler.java;0;0;0;0;0;0;0.0;0;0
d7b8b65e5bc0788a2b31e26d019be1ab736ba917;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleTargetResolver.java;0;0;0;0;0;0;0.0;0;0
70660f744bab50893133e5e4ba978ba4e8a45496;extensions/geo/src/main/java/org/apache/abdera/ext/geo/GeoHelper.java;1;0;0;1;0;1;1.0;0;0
aa1573960c037eada7549fd3b28a638ad315ae12;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractRequestHandler.java;3;3;11;1;0;1;1.0;0;0
3dc46465573271241a8b76705656be3a8528c7de;security/src/test/java/org/apache/abdera/test/security/TestSuite.java;0;0;0;0;0;0;0.0;0;0
3dc46465573271241a8b76705656be3a8528c7de;security/src/test/java/org/apache/abdera/test/security/EncryptionTest.java;0;0;0;0;0;0;0.0;0;0
3dc46465573271241a8b76705656be3a8528c7de;security/src/test/java/org/apache/abdera/test/security/DigitalSignatureTest.java;0;0;0;0;0;0;0.0;0;0
f58335e8af24af113f918d16c5f45d1c2f8db709;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSignature.java;2;163;1;1;0;1;1.0;1;1
3dbe7f7e70041832700e3325f32c5f3b00f9cfe9;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractResponseContext.java;3;7;3;1;0;1;1.0;0;1
3dbe7f7e70041832700e3325f32c5f3b00f9cfe9;server/src/main/java/org/apache/abdera/protocol/server/impl/BaseResponseContext.java;2;4;1;1;0;1;1.0;0;0
673655de651b093de53b7b92575721eff5423e42;core/src/main/java/org/apache/abdera/util/AbstractNamedParser.java;0;0;0;0;0;0;0.0;0;0
99e8502c032bfcb3345dcb58297c1f133c622f00;extensions/converters/src/test/java/org/apache/abdera/test/converter/ConverterTest.java;1;94;0;1;0;1;1.0;0;0
bf6908cdae6dbb5a60bb240552c6046109fa4e92;extensions/converters/src/main/java/org/apache/abdera/converter/impl/SourceConverter.java;1;184;0;1;0;1;1.0;0;0
065f3774e866b8f63dac499d703aaf0ba10db8ac;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriterFactory.java;5;66;2;1;0;1;1.0;1;3
eee2317281096c2383c5f00924c43702a82d27a5;protocol/src/main/java/org/apache/abdera/protocol/util/CacheControlUtil.java;2;2;1;1;0;1;1.0;0;2
0447bd75379bd890855fb2d42f7c8269ef10dd4f;protocol/src/main/java/org/apache/abdera/protocol/util/ContentEncodingUtil.java;0;0;0;0;0;0;0.0;0;0
1aa3b3dfa44aecaa96979797878aed72a71950ee;client/src/main/java/org/apache/abdera/protocol/client/util/AutoReleasingInputStream.java;0;0;0;0;0;0;0.0;0;0
6a2b63cb5de3442161bcdc416a3a539d36a17338;client/src/main/java/org/apache/abdera/protocol/client/Client.java;8;218;9;2;0;2;0.875;3;1
562b78b224b3f3ed45e3742e7d162f3d717b42bd;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONUtil.java;2;766;0;1;0;1;1.0;1;0
ee90de131fe7916e521fa3adb3ca788f6fbe5859;server/src/main/java/org/apache/abdera/protocol/server/util/TargetIterator.java;0;0;0;0;0;0;0.0;0;0
6c8d4df41e38fdea79d6cb6a03671121e6939faa;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractProvider.java;3;143;9;1;0;1;1.0;1;2
eac7a2b4b6b2f1846456f2da6818b3188cb8af91;server/src/main/java/org/apache/abdera/protocol/server/util/AbstractProvider.java;0;0;0;0;0;0;0.0;0;0
8f08bd9717568113b97a0c6cc076812d0784e728;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONUtil.java;9;782;286;1;0;1;1.0;3;1
2a3be48eacc179b3fcb56e7ad569aa3bc0a07f13;parser/src/main/java/org/apache/abdera/parser/stax/util/ResolveFunction.java;0;0;0;0;0;0;0.0;0;0
2a3be48eacc179b3fcb56e7ad569aa3bc0a07f13;parser/src/main/java/org/apache/abdera/parser/stax/FOMXPath.java;6;134;7;2;0;2;0.8333333333333334;3;3
237b3b2889092fdd15aa36333f638bd9e63df480;server/src/main/java/org/apache/abdera/protocol/server/content/AbstractCollectionProvider.java;1;397;0;1;0;1;1.0;0;0
341955f8443f5a282c589b4245f54fa3d061a16e;protocol/src/main/java/org/apache/abdera/protocol/util/AbstractRequest.java;8;167;9;1;0;1;1.0;2;0
341955f8443f5a282c589b4245f54fa3d061a16e;protocol/src/main/java/org/apache/abdera/protocol/util/AbstractResponse.java;13;230;13;1;0;1;1.0;4;0
341955f8443f5a282c589b4245f54fa3d061a16e;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractRequestHandler.java;5;5;13;1;0;1;1.0;1;1
341955f8443f5a282c589b4245f54fa3d061a16e;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractResponseContext.java;4;12;4;1;0;1;1.0;1;2
798be913c78d8a46f3f21b221d3a434c795c2456;extensions/main/src/main/java/org/apache/abdera/ext/features/FeaturesHelper.java;3;1;6;1;0;1;1.0;0;0
982f97cdf37c9010f2e5e3f5eb654732be24ea90;core/src/main/java/org/apache/abdera/model/AtomDate.java;8;226;8;2;0;2;0.875;4;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleProviderManager.java;0;0;0;0;0;0;0.0;0;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleRequestHandlerManager.java;0;0;0;0;0;0;0.0;0;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/util/AbstractSimpleProviderManager.java;0;0;0;0;0;0;0.0;0;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/util/PoolManager.java;0;0;0;0;0;0;0.0;0;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/RequestHandlerManager.java;0;0;0;0;0;0;0.0;0;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/util/AbstractPooledProviderManager.java;0;0;0;0;0;0;0.0;0;0
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/util/AbstractRequestHandlerManager.java;0;0;0;0;0;0;0.0;0;0
09113e69e23330116e7c3465c84cad780bd3c489;parser/src/main/java/org/apache/abdera/parser/stax/FOMParser.java;27;203;77;2;0;2;0.8518518518518519;15;2
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleRequestHandler.java;6;324;49;1;0;1;1.0;1;2
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/ProviderManager.java;0;0;0;0;0;0;0.0;0;1
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/util/ServerConstants.java;2;7;1;1;0;1;1.0;0;2
c38cae83d3f3f4d12f1f17e42bc04d4b721e7adf;server/src/main/java/org/apache/abdera/protocol/server/AbderaServer.java;4;15;3;1;0;1;1.0;0;2
815f0be2d7bd926990763c228cee603e26d7ddcb;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONUtil.java;10;783;309;1;0;1;1.0;3;2
babb6c8e99746531174073ebd2bce291d18770f4;server/src/main/java/org/apache/abdera/protocol/server/ServiceManager.java;0;0;0;0;0;0;0.0;0;0
babb6c8e99746531174073ebd2bce291d18770f4;server/src/main/java/org/apache/abdera/protocol/server/provider/AbstractProviderManager.java;0;0;0;0;0;0;0.0;0;0
babb6c8e99746531174073ebd2bce291d18770f4;server/src/main/java/org/apache/abdera/protocol/server/provider/TargetResolver.java;0;0;0;0;0;0;0.0;0;0
babb6c8e99746531174073ebd2bce291d18770f4;server/src/test/java/org/apache/abdera/test/server/UtilityTest.java;0;0;0;0;0;0;0.0;0;0
babb6c8e99746531174073ebd2bce291d18770f4;server/src/main/java/org/apache/abdera/protocol/server/provider/ProviderManager.java;0;0;0;0;0;0;0.0;0;0
babb6c8e99746531174073ebd2bce291d18770f4;server/src/main/java/org/apache/abdera/protocol/server/ServiceContext.java;0;0;0;0;0;0;0.0;0;1
babb6c8e99746531174073ebd2bce291d18770f4;protocol/src/main/java/org/apache/abdera/protocol/ResponseInfo.java;0;0;0;0;0;0;0.0;0;1
babb6c8e99746531174073ebd2bce291d18770f4;server/src/main/java/org/apache/abdera/protocol/server/auth/SubjectResolver.java;0;0;0;0;0;0;0.0;0;1
babb6c8e99746531174073ebd2bce291d18770f4;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleServiceContext.java;0;0;0;0;0;0;0.0;0;1
babb6c8e99746531174073ebd2bce291d18770f4;protocol/src/main/java/org/apache/abdera/protocol/util/PoolManager.java;0;0;0;0;0;0;0.0;0;1
c4e7bc0508286fe6bf177d648bbf44cb9adc3772;parser/src/main/java/org/apache/abdera/parser/stax/FOMElement.java;55;830;76;3;2;1;0.9636363636363636;18;1
c6eb7988e3471225bc37be651849a9012732c3f7;extensions/main/src/main/java/org/apache/abdera/ext/features/FeaturesHelper.java;5;7;7;1;0;1;1.0;0;1
6ed11eb85b087626d5fb071083d5a11af9929332;server/src/main/java/org/apache/abdera/protocol/server/impl/WorkspaceProvider.java;0;0;0;0;0;0;0.0;0;0
6ed11eb85b087626d5fb071083d5a11af9929332;server/src/test/java/org/apache/abdera/protocol/server/CustomerContentProvider.java;0;0;0;0;0;0;0.0;0;0
6058f9f7dc92e91dc95831da46fede0d9acb79f2;parser/src/main/java/org/apache/abdera/parser/stax/FOMCollection.java;11;257;36;2;0;2;0.9090909090909091;3;2
61392f3ccb0d5eee1efe9f97967e614a767eac19;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractCollectionProvider.java;1;1;1;1;0;1;1.0;0;0
e9b8cea97bd0378f9d4f6fe5a141dfe3e1125d89;parser/src/main/java/org/apache/abdera/parser/stax/FOMSource.java;11;755;87;1;0;1;1.0;3;3
01878cae0718f5dbc9937389fa44a7670d590d9e;core/src/main/java/org/apache/abdera/util/ServiceUtil.java;15;227;15;2;0;2;0.8666666666666667;5;2
01878cae0718f5dbc9937389fa44a7670d590d9e;core/src/main/java/org/apache/abdera/writer/NamedWriter.java;4;31;1;2;0;2;0.75;0;0
14189bdb28499ca9f9721c808cb55dbf402c9313;core/src/main/java/org/apache/abdera/util/iri/Builder.java;0;0;0;0;0;0;0.0;0;0
8543d539411d75059f52bf7bac41aa5b18b6aa4b;dependencies/i18n/src/main/java/org/apache/abdera/i18n/io/CharUtils.java;1;3;3;1;0;1;1.0;1;0
8543d539411d75059f52bf7bac41aa5b18b6aa4b;dependencies/i18n/src/main/java/org/apache/abdera/i18n/io/RestrictedCodepointIterator.java;1;6;6;1;0;1;1.0;1;0
8543d539411d75059f52bf7bac41aa5b18b6aa4b;dependencies/i18n/src/main/java/org/apache/abdera/i18n/iri/Escaping.java;2;6;2;1;0;1;1.0;1;0
8543d539411d75059f52bf7bac41aa5b18b6aa4b;dependencies/i18n/src/main/java/org/apache/abdera/i18n/iri/IRI.java;5;15;15;1;0;1;1.0;2;0
8543d539411d75059f52bf7bac41aa5b18b6aa4b;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractResponseContext.java;5;13;5;1;0;1;1.0;2;3
b9470cf72095927c786b627422f6ef4e47a6e404;core/src/main/java/org/apache/abdera/util/AbderaConfiguration.java;11;195;4;2;0;2;0.9090909090909091;5;0
54e381ebdd598096a3d08103a278fe9d665d66a6;core/src/main/java/org/apache/abdera/Abdera.java;14;214;17;2;0;2;0.9285714285714286;2;0
54e381ebdd598096a3d08103a278fe9d665d66a6;core/src/main/java/org/apache/abdera/util/AbderaConfiguration.java;12;201;6;2;0;2;0.9166666666666666;5;1
77e8fe85a70c803dfff55cf4a3d0b8f929646607;core/src/main/java/org/apache/abdera/util/NamedItem.java;0;0;0;0;0;0;0.0;0;0
6dea94dc2565726a6d2f6c26f806200e86cf0495;core/src/main/java/org/apache/abdera/model/IRIElement.java;0;0;0;0;0;0;0.0;0;1
0070a5eee38aae68f76039ad50ffab50edfeb110;core/src/main/java/org/apache/abdera/util/AbstractStreamWriter.java;3;914;0;1;0;1;1.0;0;0
660e0a204d3f0b0b3878f2210bc62a422266c6de;extensions/src/test/java/org/apache/abdera/test/ext/history/HistoryTest.java;0;0;0;0;0;0;0.0;0;0
d807a7401d05a7a82574483bdef216f4c5da9147;parser/src/main/java/org/apache/abdera/parser/stax/FOMElement.java;57;860;76;3;2;1;0.9649122807017544;18;2
237b69356db4c326e848ca028bf296626f35d9b8;extensions/geo/src/main/java/org/apache/abdera/ext/geo/GeoHelper.java;2;1;42;1;0;1;1.0;0;1
3f24b16bceed841124fa4bef9019510cc37fcdba;core/src/main/java/org/apache/abdera/util/Constants.java;10;171;21;2;0;2;0.9;1;1
da9edce4862b83cb3f13707c74b314610b628d3a;parser/src/test/java/org/apache/abdera/test/parser/stax/ConcurrencyTest.java;0;0;0;0;0;0;0.0;0;0
02e1b42e0a1bd94ae092787cc73d7cd374cc8223;server/src/test/java/org/apache/abdera/protocol/server/ContentProviderTest.java;1;1;1;1;0;1;1.0;0;0
5326b0bac1f5f981ad81b2fddfebd847bf49f0fe;jcr/src/main/java/org/apache/abdera/jcr/JcrCollectionProvider.java;3;448;4;1;0;1;1.0;0;0
9c4910ea81ae8de4d172bb93768d66279fbf33c8;extensions/src/main/java/org/apache/abdera/ext/opensearch/OpenSearchV11Helper.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;core/src/main/java/org/apache/abdera/factory/ExtensionFactoryMap.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;extensions/src/main/java/org/apache/abdera/ext/thread/InReplyToImpl.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;core/src/main/java/org/apache/abdera/model/ElementWrapper.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;examples/src/main/java/org/apache/abdera/examples/extension/FooExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;examples/src/main/java/org/apache/abdera/examples/extension/Foo.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;core/src/main/java/org/apache/abdera/model/ExtensibleElementWrapper.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;examples/src/main/java/org/apache/abdera/examples/extension/Bar.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;examples/src/main/java/org/apache/abdera/examples/extension/Example.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMElementIteratorWrapper.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;extensions/src/main/java/org/apache/abdera/ext/thread/TotalImpl.java;0;0;0;0;0;0;0.0;0;1
4a0ee7faeb61aa54eb8beba12278fd765c89e6a3;examples/src/main/java/org/apache/abdera/examples/uritemplates/URITemplates.java;0;0;0;0;0;0;0.0;0;0
9fa3fab6f119e35a08e848653ba833a6f15e7d33;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/ObjectContext.java;1;129;0;1;0;1;1.0;0;0
40e9036f8b9ac6a6ff097d920a0315f99f6b5964;extensions/oauth/src/main/java/org/apache/abdera/ext/oauth/OAuthCredentials.java;1;137;0;1;0;1;1.0;0;0
e55a597301262343ccb1e551fdb9ece149aa8b6c;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractWorkspaceProvider.java;4;9;5;2;0;2;0.75;0;0
704124a2324eb04d69a9e8b43a8de77347dbfe0f;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMSniffingInputStream.java;7;7;16;1;0;1;1.0;1;1
b263c1bef686673d04e1f6d367b90c878df13b48;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractCollectionProvider.java;4;14;3;1;0;1;1.0;0;1
b263c1bef686673d04e1f6d367b90c878df13b48;server/src/main/java/org/apache/abdera/protocol/server/impl/AbstractWorkspaceProvider.java;5;13;5;2;0;2;0.8;0;1
59a871e08df3ccff2630f2b2c107157ace64b605;client/src/main/java/org/apache/abdera/protocol/client/util/EntityProviderRequestEntity.java;0;0;0;0;0;0;0.0;0;0
8e3647e0010c2e0e37f0926867324d5ffeb0407f;dependencies/i18n/src/main/java/org/apache/abdera/i18n/iri/Escaping.java;4;8;4;1;0;1;1.0;1;1
8e3647e0010c2e0e37f0926867324d5ffeb0407f;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/Operation.java;1;378;0;1;0;1;1.0;0;0
118435dd1a21d82abd335de42be04546d0308b12;server/src/main/java/org/apache/abdera/protocol/server/impl/StreamWriterResponseContext.java;3;113;0;1;0;1;1.0;0;0
033135e38949d4637a8d9294cf5e35812ab20a70;protocol/src/main/java/org/apache/abdera/protocol/EntityProvider.java;0;0;0;0;0;0;0.0;0;0
6361d03d7520e8cf052459a036f95257dceb3f05;protocol/src/main/java/org/apache/abdera/protocol/EntityProvider.java;1;2;2;1;0;1;1.0;0;1
fd272a84a63777511c0aac1f4f930e5a681aa913;parser/src/main/java/org/apache/abdera/parser/stax/FOMContent.java;27;371;31;1;0;1;1.0;11;3
